sha,filename,url,lines,title,comment,priority,category,additional,id,private
9604e629901f2248e2812510252653985b87dfdc,/src/objects.h,,2371:2-2372:49,"普通函数（没有new调用过的）这里直接存函数原型。当遇到new调用时这里存 initial_map, 然后原型从 initial_map 里再读取 ",但是在 JSFunction 的 C++ 对象里，只留了一个槽 prototype_or_initial_map。\n\n那么怎么既能存 .prototype 对象，又能保存 initial_map 呢？\n\n👉 答案是：不是真正二选一，而是在不同阶段 / 不同 tag 下，存的东西不同，访问时靠 Map 的额外 bit 区分。\n\n在函数还没被当构造器用过时：\n这个槽里放的只是一个 JSObject —— F.prototype。\n（用户在 F.prototype 上加方法时，就是直接改这里指的对象）\n\n当函数第一次被 new 用作构造器时：\nV8 会 lazy 创建一份 initial_map（描述实例 shape、原型、大小等）\n然后把这份 Map 塞进 prototype_or_initial_map 槽。\n→ 用户层面这时访问 F.prototype 时，V8 会转到 initial_map 的 prototype 槽去拿。\n（所以表面看你还能读到 .prototype，只是内部实现换了“取法”）\n\n也就是说：同一个槽位，在“不同时期”扮演两种角色\n\n初期：直接存 prototype 对象。\n构造用过以后：存 initial_map，其中 initial_map 里再含有 prototype 指针。,3,Code Walkthrough,,5e3b99a6-68e2-49c6-8662-7d7486b73196,0
9604e629901f2248e2812510252653985b87dfdc,/src/factory.cc,,377:23-377:31,函数中内部定义的字面量,,0,Code Walkthrough,,1907ba7c-0be3-4c51-9ee6-3a98a93a59b3,0
9604e629901f2248e2812510252653985b87dfdc,/src/heap.cc,,1036:2-1038:45,创建1个Map，它记录了 JSFunction 的大小。并无特别之处,,0,Code Walkthrough,,24f38be8-5785-4009-9925-d16d9484b5bd,0
9604e629901f2248e2812510252653985b87dfdc,/src/factory.cc,,391:2-394:33,关键就在于 这个 the_hole_valu()。JSFuntion 判断知己是哪种类型的 JSFunction。可以靠 Map 类型，再就是这个槽位里的 *Object 是什么类型来解决的,\n| 使用的 Map                  | 槽位里存什么                         | 语义解释                     |\n|-----------------------------|--------------------------------------|------------------------------|\n| **boilerplate_function_map** | `the_hole_value()`                   | 表示既没有 prototype 也没有 initial_map |\n| **function_map**             | `prototype` 对象 (JSObject)          | 一般是普通函数的 `.prototype` |\n| **constructor function_map** | `initial_map` (Map)                  | 作为构造器时，用于新建实例的 hidden class |\n| **strict/arrow function_map** | `the_hole_value()` 或 undefined       | 箭头函数/严格模式下不暴露 prototype |\n,0,Code Walkthrough,,c3a9aefe-e12c-41c6-ab8d-93a0f9ddb652,0
9604e629901f2248e2812510252653985b87dfdc,/src/heap.cc,,1204:2-1206:24,hole 在 V8 里也是一个对象（HeapObject），全局单例,**Oddball（怪值）** 是 V8 专门为 JS 中的几类特殊值定义的一类对象，比如：undefined、null、true、false、hole、等等。,0,Code Walkthrough,,a11e02cb-f46b-4a2b-bd15-da25f251faf6,0
9604e629901f2248e2812510252653985b87dfdc,/src/objects-inl.h,,1630:0-1632:1,JSFunction 是“样板函数”,,0,Code Walkthrough,,15dfa06d-5414-485d-99aa-f47d2f69af9f,0
9604e629901f2248e2812510252653985b87dfdc,/src/objects-inl.h,,1680:5-1680:34,"JSFunction 有 initial_map, 说明它是构造函数",,0,Code Walkthrough,,0f5ca8c6-e95c-4084-9184-73b05910067e,0
9604e629901f2248e2812510252653985b87dfdc,/src/objects-inl.h,,1695:0-1696:0,直接取原型或者从 initial_map 中取原型,,0,Code Walkthrough,,c1e24ffd-0f6b-46c8-87dd-f0d639c1f557,0
9604e629901f2248e2812510252653985b87dfdc,/src/objects-inl.h,,1685:5-1685:41,instance prototype = “它当爸爸妈妈时，孩子们继承的基因模版” (Foo.prototype)。”,,0,Code Walkthrough,,9b76b63b-414d-4749-940c-3385849b1c9d,0
9604e629901f2248e2812510252653985b87dfdc,/src/objects-inl.h,,1690:5-1690:31,这个 Function 有 prototype 不是对象或者它有 prototype，且它为对象,,0,Code Walkthrough,,10547714-00c4-4547-a139-c0d922f599c5,0
9604e629901f2248e2812510252653985b87dfdc,/src/objects-inl.h,,1704:0-1705:0,因为 prototype 不是对象，constructor 又是在 prototype上取的。所以 constructor 就没有用了，用来存non-JSObject值,,0,Code Walkthrough,,51e49892-05bf-4c1f-88d8-4c039a16b8d1,0
9604e629901f2248e2812510252653985b87dfdc,/src/objects.cc,,3662:4-3662:34,返回函数内部定义的字面量数量,,0,Code Walkthrough,,ff95fd64-509f-40a3-bb52-e1498167073f,0
9604e629901f2248e2812510252653985b87dfdc,/src/objects.h,,2401:2-2403:32,JSFunction 作为构造函数时，有 initial_map,,0,Code Walkthrough,,46593cb8-8091-469a-b935-0f4e152ea734,0
9604e629901f2248e2812510252653985b87dfdc,/src/objects.h,,2387:2-2388:36,调用它关联的 SharedFunctionInfo 存储 Code,,0,Code Walkthrough,,746d1e0c-43a5-4f38-8aec-950360559103,0
9604e629901f2248e2812510252653985b87dfdc,/src/factory.cc,,409:2-415:3,直接强制它是一个构造函数,,0,Code Walkthrough,,dab912d8-338b-4a1f-a96a-12c1e8595c72,0
9604e629901f2248e2812510252653985b87dfdc,/src/objects.h,,94:5-94:23,V8 内部定义的 属性标志位 (PropertyAttributes)。它们用来描述 对象属性的特性（可读写、可枚举、可删除…），对应了 JS 规范里的 PropertyDescriptor 里的 writable、enumerable、configurable 等，但在 V8 实现里被设计成了一组 bit flag,"NONE (0) → 默认属性；可写、可枚举、可删除（writable: true, enumerable: true, configurable: true）。\nREAD_ONLY (1) → 不可写；对应 ECMAScript 的 writable: false。\nDONT_ENUM (2) → 不可枚举；对应 ECMAScript 的 enumerable: false。\nDONT_DELETE (4) → 不可删除；对应 ECMAScript 的 configurable: false。\nINTERCEPTED (8) → V8 内部标志，用于表示属性经由拦截器（interceptor/handler）提供。\nABSENT (16) → V8 内部标志，用来表示属性不存在（和值是 undefined 区别开）",0,Code Walkthrough,,fb0dd8f5-8396-4172-ae7a-02b201dc8e96,0
9604e629901f2248e2812510252653985b87dfdc,/src/factory.cc,,420:2-420:77,为函数的 prototype 添加  consturctor 属性。不可枚举意味着 for...in 等是取不到的,不可枚举 就是：对象的这个属性在 JS 的“枚举（列举属性）”操作中被跳过。枚举操作包括：\nfor...in 循环\nObject.keys()\nObject.entries()\nJSON.stringify()（默认只序列化可枚举属性）,0,Code Walkthrough,,398bae13-55dc-4c1d-9e89-ebaeed7a0261,0
9604e629901f2248e2812510252653985b87dfdc,/src/factory.cc,,398:28-398:52,创建函数，同时设置它的 prototype,1. 普通函数字面量的 .prototype 是一个新建的普通对象（Object 实例），里面有 constructor 指回函数本身。\n2. 箭头函数 / 方法简写没有 .prototype（访问是 undefined）。\n3. 类声明和普通函数一样，有一个新建的普通对象，带默认的 constructor 属性。,0,Code Walkthrough,,09200b95-3048-406b-93a7-6a36f7a95e1c,0
9604e629901f2248e2812510252653985b87dfdc,/src/factory.cc,,597:28-597:39,创建顶层函数同时设置好它的 prototype,,0,Code Walkthrough,,4eef48db-0bfd-412e-a5a1-d89849439b23,0
9604e629901f2248e2812510252653985b87dfdc,/src/factory.cc,,587:28-587:45,分配一个函数，普通函数。并配置上 prototype。,,0,Code Walkthrough,,bb4da61d-5d32-4cf7-9c67-db9acb3af1b7,0
9604e629901f2248e2812510252653985b87dfdc,/src/factory.cc,,574:36-574:57,分配 SFI 对象到 Heap,,0,Code Walkthrough,,92001169-e452-41d9-8eaf-85250daf0a11,0
9604e629901f2248e2812510252653985b87dfdc,/src/factory.cc,,371:28-371:50,创建函数：生成样板函数，例如函数字面量、闭包都可以调用它先创建样板函数,,3,Code Walkthrough,,f0f17d4d-c65c-4ddd-b78b-75767a3a0955,0
9604e629901f2248e2812510252653985b87dfdc,/src/factory.cc,,195:28-195:54,创建函数：从样板函数创建出来 JSFunction,,3,Code Walkthrough,,fc59a903-c1eb-46b8-acd6-3d01eca4ace8,0
9604e629901f2248e2812510252653985b87dfdc,/src/factory.cc,,345:28-345:39,创建函数：使用场景主要是内建函数。创建顶层函数,,3,Code Walkthrough,,d47df860-063d-4989-84fb-f6f55d943f49,0
9604e629901f2248e2812510252653985b87dfdc,/src/factory.cc,,199:0-200:0,为样板函数中设置 Top::function_map(),,0,Code Walkthrough,,804a2b77-a831-4eb4-9f38-aa48ba0c2383,0
9604e629901f2248e2812510252653985b87dfdc,/src/factory.cc,,188:2-191:33,function_map 告知分配JSFunction空间的大小，然后申请完了之后。JSFunction 的 Map 指向它,,0,Code Walkthrough,,763ac67a-3106-4474-86f2-31ba63e0b04c,0
9604e629901f2248e2812510252653985b87dfdc,/src/heap.cc,,1628:45-1628:53,function 刚刚从空间分配，SFI 和样板共享。其他见下文，都比较直观,,0,Code Walkthrough,,15743cec-3f00-406f-a84f-c3edde653040,0
9604e629901f2248e2812510252653985b87dfdc,/src/objects.cc,,3700:4-3700:34,设置 prototype 时，遇到不是对象的情况，存储到 constructor,,0,Code Walkthrough,,36edd8e2-0430-4f68-a234-b45271852804,0
9604e629901f2248e2812510252653985b87dfdc,/src/codegen.cc,,103:19-103:50,main.js 文件中定义函数走到这里解析， code 是懒编译。返回1个JSFunction,,0,Code Walkthrough,,9bc1312a-1339-44bd-b302-021ad85d837a,0
9604e629901f2248e2812510252653985b87dfdc,/src/codegen-ia32.cc,,3246:17-3246:37,遇见函数字面量定义函数时，也就调用 Runtime::kNewClosure 了,,3,Code Walkthrough,,9efa0cd8-6d4d-45bb-815f-da502bec85ad,0
9604e629901f2248e2812510252653985b87dfdc,/src/codegen-ia32.cc,,3246:5-3246:41,"生成函数字面量，调用底层 CallRuntime(Runtime::kNewClosure, 2) 定义函数",,0,Code Walkthrough,,0cda8d71-0efb-4ac0-b3ce-f89c80b4fcb0,0
9604e629901f2248e2812510252653985b87dfdc,/src/runtime.cc,,2615:15-2615:33,汇编调用它创建1个新的 js 函数,,0,Code Walkthrough,,4da9c893-e88b-48d4-b1e2-2e0a516e9a90,0
9604e629901f2248e2812510252653985b87dfdc,/src/codegen-ia32.cc,,3262:24-3262:55,这是 AST 中另外一个节点类型，用来表示“已经有现成的 boilerplate 函数对象” ，只需要在运行时克隆 closure。,有时候内部编译器会复用已经生成好的 boilerplate，把它包装为一个 FunctionBoilerplateLiteral 节点，避免重复 Build。,0,Code Walkthrough,,1e99ecfa-6788-468e-9873-c98e7a3e85a0,0
9604e629901f2248e2812510252653985b87dfdc,/src/codegen-ia32.cc,,2529:0-2530:0,Reference target(x)    ; proxy -> variable -> slot = STACK index0,,0,Code Walkthrough,,b1224234-58fa-447f-8991-69111ddf042c,0
9604e629901f2248e2812510252653985b87dfdc,/src/codegen-ia32.cc,,2478:24-2478:40,调用 Load -> LoadCondition -> Visit 触发子节点调用 Visit 了,,0,Code Walkthrough,,7114d0d9-1b65-48ca-b7ec-2721e2433015,0
a488203bde9325fcca6200abe9510ffb7c324f7c,/src/runtime.cc,,107:15-107:53,同一个函数被调用多次（每次函数执行到 object literal）。首次调用的时候创建样板对象,函数编译时：只生成 runtime call 指令，不建对象。\n第一次执行到 object literal：runtime 创建 boilerplate（模板对象），存入 literals array。\n后续执行：直接 clone boilerplate 生成新对象，避免重复构造。\n这种懒初始化 + 缓存 = 节省了编译时和运行时的开销。,0,Code Walkthrough,,37ac9d8e-416f-4257-b588-20127532079f,0
a488203bde9325fcca6200abe9510ffb7c324f7c,/src/codegen-ia32.cc,,3535:5-3535:42,生成对象字面量,,3,Code Walkthrough,,4fdc8093-b786-4d3e-ad3c-df5ca4f1aa75,0
a488203bde9325fcca6200abe9510ffb7c324f7c,/src/codegen-ia32.cc,,3520:5-3520:26,它所在函数被首次调用时创建字面量模板,,0,Code Walkthrough,,eef91c7e-fa8f-4065-b079-d02646dafe86,0
a488203bde9325fcca6200abe9510ffb7c324f7c,/src/runtime.cc,,4920:33-4920:62,定义结构体数组，它保存了函数地址,,0,Code Walkthrough,,ce01babc-da0b-4a29-8f33-e635c769d7c0,0
a488203bde9325fcca6200abe9510ffb7c324f7c,/src/runtime.h,,40:8-40:36,Runtime 函数，例如  DeclareGlobals,,0,Code Walkthrough,,fbea6c1c-6dbf-4943-a019-2bc91f890822,0
a488203bde9325fcca6200abe9510ffb7c324f7c,/src/runtime.cc,,4931:42-4931:52,FunctionId 它是枚举，包含所有的 Runtime 函数,,0,Code Walkthrough,,32906b72-d7ac-48a6-b9f9-6901aec91327,0
a488203bde9325fcca6200abe9510ffb7c324f7c,/src/runtime.h,,326:4-326:16,v8::internal::Address 就是 byte*,,0,Code Walkthrough,,ed3a6405-c888-4d01-8980-d7807ac3f6f4,0
a488203bde9325fcca6200abe9510ffb7c324f7c,/src/globals.h,,408:0-409:74,"Address 是 byte*, byte* 方便做偏移运算。",intptr_t 是一个 能容纳指针大小的整数。\n把函数指针 f 转成 intptr_t → 就变成一个数值形式的「裸地址」。\n然后再把这个整数 reinterpret_cast 成 Address (byte*) → 数据地址表示。\n这样做的好处是：\n- 避免函数指针和数据指针的直接 cast → 保证跨平台一致。\n- 以整数为过渡，表达明确：“我就是想拿到裸地址值”。\n实际效果就是：“我只要它的数值，不在乎类型”。,0,Code Walkthrough,,f91f67a4-3202-4429-9c2e-3a5f1356fbf1,0
a488203bde9325fcca6200abe9510ffb7c324f7c,/src/globals.h,,77:0-77:22,byte* 方便位移,,0,Code Walkthrough,,d0946100-9092-4ddf-beba-cb1235635019,0
a488203bde9325fcca6200abe9510ffb7c324f7c,/src/macro-assembler-arm.cc,,597:44-597:51,比如枚举 kDeclareGlobal 的 int 值,,0,Code Walkthrough,,c0d4fddf-6e68-4c16-a022-e11454024329,0
a488203bde9325fcca6200abe9510ffb7c324f7c,/src/codegen.cc,,276:18-276:26,例如 _id 是枚举 kDeclareGlobal 的 int 值。表示每个 Runtime 函数都有独立的 Stub 入口,,0,Code Walkthrough,,e3a554c1-3ee1-41bc-a99e-182f815b546b,0
a488203bde9325fcca6200abe9510ffb7c324f7c,/src/assembler.h,,397:6-397:23,ExternalReference 表示一个 C++ 地址，在生成的机器码里会去调用它。 为了追踪所有调用外部函数的来源，V8 强制用 ExternalReference 来封装所有 C++ 函数 / 变量 / 全局数据的地址。,,0,Code Walkthrough,,cf032d7a-5087-4590-a658-ba8ec2679df7,0
a488203bde9325fcca6200abe9510ffb7c324f7c,/src/assembler.cc,,515:0-516:25,"包一层 Runtime 函数的地址, f->entry 就是 C++ 函数的入口",,0,Code Walkthrough,,024377e9-085d-43ab-983b-809d03754a0d,0
a488203bde9325fcca6200abe9510ffb7c324f7c,/src/macro-assembler-ia32.cc,,567:21-567:34,跳转前往的函数地址放到 ebx 中,,0,Code Walkthrough,,1fde4d43-44a1-48e5-bfe7-9738c0e5ff31,0
a488203bde9325fcca6200abe9510ffb7c324f7c,/src/execution.cc,,74:4-74:21,从 C++ 世界进入 JS 世界。反之 JS 进入 C++ 世界会用 CEntryStub,,0,Code Walkthrough,,25ec33fa-6ea3-4c69-b4f7-fb4fb496d40b,0
a488203bde9325fcca6200abe9510ffb7c324f7c,/src/codegen.h,,180:6-180:17,生成机器码调用 Runtime 函数的桥接入口，底层实现是 CEntryStub,,0,Code Walkthrough,,6fb957ab-70f6-4a77-95aa-a5d092d820b1,0
a488203bde9325fcca6200abe9510ffb7c324f7c,/src/codegen-ia32.cc,,4990:17-4990:29,直接生成1个C的frame,"## 📝 串联一个调用示例\n假如 JS 执行 `x = obj.prop;` miss 了，需要 runtime lookup：  \n\n1. JIT 代码 call 进入 `CEntryStub`  \n2. `GenerateBody` → 建 ExitFrame  \n3. `GenerateCore` → call &Runtime_GetProperty(argc, argv)  \n4. Runtime C++ 执行，返回一个 JSValue 或 Failure  \n5. `GenerateCore` 判断返回：\n   - 正常 → eax 已经是值，执行 epilogue，`ret` 回 JS  \n   - OOM → 跳 `GenerateThrowOutOfMemory`  \n   - 普通异常 → 跳 `GenerateThrowTOS`  ",0,Code Walkthrough,,f58ad404-055b-4041-9c67-9cc200fbad91,0
a488203bde9325fcca6200abe9510ffb7c324f7c,/src/codegen-ia32.cc,,5051:2-5051:18,entry: 就是一个局部标签，相当于汇编里 entry:。可以 jmp entry，重新从这儿开始执行。,\n在 IA32/x64 上，像 `jmp label`、`je label` 这类跳转指令，都是存一个 **相对偏移 (relative displacement)**：\n\n```\njmp rel32    → 机器码 E9 xx xx xx xx\n```\n\n其中那 4 字节 `rel32` = (目标地址 - 下一条指令的地址)。\n\n也就是说，CPU 并不存 label 名，只有“往前/往后跳多少字节”。,0,Code Walkthrough,,fdc25d54-fab7-49e4-a4c8-026c8ec064d9,0

a488203bde9325fcca6200abe9510ffb7c324f7c,/src/codegen-ia32.cc,,5053:2-5054:31,先声明标签,,0,Code Walkthrough,,de838c56-949a-4577-9037-c5dfa485e47a,0
a488203bde9325fcca6200abe9510ffb7c324f7c,/src/codegen-ia32.cc,,5078:2-5078:42,后定义标签的位置,,0,Code Walkthrough,,4148a30d-2883-4933-bf42-aac94c34f114,0
a488203bde9325fcca6200abe9510ffb7c324f7c,/src/codegen-ia32.cc,,5072:2-5072:14,如果 runtime 调用时内存不够，它可以先返回一个特殊的 Failure，要求先做 GC，再重新执行一次 runtime 调用。,,0,Code Walkthrough,,9c4f3577-e978-424a-9a6e-3e2ba399fe20,0

